2024-05-28 20:54:56, 27.7, 0.0, 8.2, 0.0, 0.0, 0.0
2024-05-28 20:54:58, 27.5, 0.0, 9.0, 0.0, 0.0, 0.0
2024-05-28 20:55:00, 27.4, 0.0, 9.0, 0.0, 0.0, 0.0
2024-05-28 20:55:02, 27.3, 13.3, 9.0, 0.0, 0.0, 0.0
2024-05-28 20:55:04, 27.4, 12.9, 9.0, 0.9, 6.9, 6.1
2024-05-28 20:55:07, 27.5, 13.5, 9.0, 2.2, 9.7, 9.0
2024-05-28 20:55:09, 27.6, 13.6, 9.0, 2.2, 9.7, 9.0
2024-05-28 20:55:11, 27.7, 12.9, 9.0, 2.2, 9.8, 9.0
2024-05-28 20:55:13, 27.7, 2.7, 9.0, 2.2, 9.8, 9.0
2024-05-28 20:55:15, 27.7, 0.0, 9.0, 0.0, 0.0, 0.0
2024-05-28 20:55:17, 27.4, 3.3, 9.0, 0.0, 0.0, 0.0
2024-05-28 20:55:19, 27.2, 2.3, 9.0, 0.0, 4.1, 3.3
2024-05-28 20:55:22, 27.1, 2.5, 9.0, 0.0, 4.1, 3.3
2024-05-28 20:55:24, 26.8, 2.6, 9.0, 0.0, 4.1, 3.3
2024-05-28 20:55:26, 26.8, 0.0, 9.0, 0.0, 4.1, 3.3
2024-05-28 20:55:28, 26.7, 2.3, 9.0, 0.0, 4.1, 3.3
2024-05-28 20:55:30, 26.6, 2.0, 9.0, 0.0, 4.1, 3.3
2024-05-28 20:55:32, 26.5, 2.4, 9.0, 0.0, 4.1, 3.3
2024-05-28 20:55:34, 26.4, 2.0, 9.0, 0.0, 4.1, 3.3
2024-05-28 20:55:36, 26.3, 0.0, 9.0, 0.0, 4.1, 3.3
2024-05-28 20:55:38, 26.2, 2.0, 9.0, 0.0, 4.1, 3.3
2024-05-28 20:55:41, 26.0, 3.4, 9.0, 0.0, 0.0, 0.0
2024-05-28 20:55:43, 26.0, 2.0, 9.0, 0.0, 0.0, 0.0
2024-05-28 20:55:45, 25.9, 0.0, 9.0, 0.0, 4.1, 3.3
2024-05-28 20:55:47, 25.8, 2.4, 9.0, 0.0, 0.0, 0.0
2024-05-28 20:55:49, 25.7, 2.2, 9.0, 0.0, 4.1, 3.3
2024-05-28 20:55:51, 25.7, 0.0, 9.0, 0.0, 0.0, 0.0
2024-05-28 20:55:53, 25.5, 2.5, 9.0, 0.0, 0.0, 0.0
2024-05-28 20:55:55, 25.5, 2.0, 9.0, 0.0, 4.1, 3.3
2024-05-28 20:55:58, 25.4, 2.2, 9.0, 0.0, 4.1, 3.3
2024-05-28 20:56:00, 25.4, 11.6, 9.0, 0.0, 4.1, 3.3
2024-05-28 20:56:02, 26.1, 13.4, 9.0, 0.8, 6.5, 5.8
2024-05-28 20:56:04, 26.5, 12.1, 9.0, 1.9, 9.0, 8.3
2024-05-28 20:56:06, 26.7, 12.2, 9.0, 1.9, 9.1, 8.3
2024-05-28 20:56:08, 27.0, 12.1, 9.0, 1.9, 9.1, 8.3
2024-05-28 20:56:10, 27.1, 12.2, 9.0, 1.9, 9.1, 8.3
2024-05-28 20:56:12, 27.3, 12.2, 9.0, 1.9, 9.1, 8.3
2024-05-28 20:56:15, 27.3, 12.4, 9.0, 1.9, 9.1, 8.3
2024-05-28 20:56:17, 27.4, 12.0, 8.9, 1.9, 9.1, 8.3
2024-05-28 20:56:19, 27.5, 12.6, 8.9, 1.9, 9.1, 8.4
2024-05-28 20:56:21, 27.5, 12.2, 8.8, 1.9, 9.1, 8.3
2024-05-28 20:56:23, 27.6, 12.2, 8.8, 1.9, 9.1, 8.3
2024-05-28 20:56:25, 27.6, 12.0, 8.7, 1.9, 9.1, 8.3
2024-05-28 20:56:27, 27.6, 12.1, 8.6, 1.9, 9.1, 8.3
2024-05-28 20:56:29, 27.6, 12.8, 8.6, 1.9, 9.1, 8.4
2024-05-28 20:56:32, 27.7, 12.6, 8.6, 1.9, 9.1, 8.4
2024-05-28 20:56:34, 27.7, 12.4, 8.6, 1.9, 9.1, 8.4
2024-05-28 20:56:36, 27.7, 12.1, 8.6, 1.9, 9.1, 8.4
2024-05-28 20:56:38, 27.7, 12.2, 8.5, 1.9, 9.1, 8.4
2024-05-28 20:56:40, 27.8, 12.4, 8.5, 1.9, 9.1, 8.4
2024-05-28 20:56:42, 27.7, 12.2, 8.5, 1.9, 9.1, 8.4
2024-05-28 20:56:44, 27.7, 12.4, 8.5, 1.9, 9.1, 8.4
2024-05-28 20:56:46, 27.8, 12.2, 8.4, 1.9, 9.1, 8.4
2024-05-28 20:56:49, 27.7, 12.6, 8.4, 1.9, 9.1, 8.4
2024-05-28 20:56:51, 27.8, 12.4, 8.4, 1.9, 9.1, 8.4
2024-05-28 20:56:53, 27.8, 12.4, 8.4, 1.9, 9.1, 8.4
2024-05-28 20:56:55, 27.8, 11.6, 8.4, 1.9, 9.1, 8.4
2024-05-28 20:56:57, 27.8, 12.2, 8.4, 1.9, 9.1, 8.4
2024-05-28 20:56:59, 27.8, 12.2, 8.4, 1.9, 9.1, 8.4
2024-05-28 20:57:01, 27.8, 11.8, 8.3, 1.9, 9.1, 8.4
2024-05-28 20:57:03, 27.8, 12.4, 8.3, 1.9, 9.1, 8.4
2024-05-28 20:57:06, 27.8, 12.7, 8.3, 2.0, 9.2, 8.4
2024-05-28 20:57:08, 27.8, 11.8, 8.3, 2.0, 9.2, 8.4
2024-05-28 20:57:10, 27.8, 12.8, 8.3, 2.0, 9.2, 8.4
2024-05-28 20:57:12, 27.8, 12.8, 8.3, 2.0, 9.2, 8.4
2024-05-28 20:57:14, 27.9, 11.8, 8.3, 2.0, 9.2, 8.4
2024-05-28 20:57:16, 27.8, 12.4, 8.3, 2.0, 9.2, 8.4
2024-05-28 20:57:18, 27.9, 11.8, 8.2, 2.0, 9.2, 8.4
2024-05-28 20:57:23, 27.9, 12.1, 8.2, 2.0, 9.2, 8.4
2024-05-28 20:57:25, 27.9, 12.9, 8.2, 2.0, 9.2, 8.4
2024-05-28 20:57:27, 27.9, 12.6, 8.2, 2.0, 9.2, 8.4
2024-05-28 20:57:29, 27.9, 12.8, 8.2, 2.0, 9.2, 8.4
2024-05-28 20:57:31, 27.9, 12.6, 8.2, 2.0, 9.2, 8.4
2024-05-28 20:57:33, 27.9, 11.6, 8.2, 2.0, 9.2, 8.4
2024-05-28 20:57:35, 27.9, 12.2, 8.2, 2.0, 9.2, 8.4
2024-05-28 20:57:38, 27.9, 12.2, 8.2, 2.0, 9.2, 8.4
2024-05-28 20:57:40, 27.9, 12.8, 8.2, 2.0, 9.2, 8.4
2024-05-28 20:57:42, 27.9, 12.8, 8.2, 2.0, 9.2, 8.4
2024-05-28 20:57:44, 27.9, 12.4, 8.2, 2.0, 9.2, 8.4
2024-05-28 20:57:46, 27.9, 12.1, 8.2, 2.0, 9.2, 8.4
2024-05-28 20:57:48, 27.9, 13.3, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:57:50, 27.9, 12.2, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:57:52, 27.9, 12.2, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:57:55, 27.9, 12.1, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:57:57, 27.9, 12.2, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:57:59, 27.9, 12.1, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:58:01, 27.9, 12.2, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:58:05, 27.9, 12.5, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:58:07, 27.9, 12.2, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:58:09, 27.9, 12.2, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:58:11, 27.9, 11.6, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:58:14, 27.9, 11.8, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:58:16, 27.9, 13.2, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:58:18, 27.9, 12.7, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:58:20, 27.9, 12.1, 8.1, 2.0, 9.2, 8.5
2024-05-28 20:58:22, 27.9, 11.8, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:58:24, 27.9, 12.8, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:58:26, 27.9, 12.8, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:58:29, 27.9, 12.2, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:58:31, 27.9, 12.2, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:58:33, 27.9, 13.0, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:58:35, 27.9, 12.4, 8.1, 2.0, 9.2, 8.5
2024-05-28 20:58:37, 27.9, 13.2, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:58:39, 27.9, 12.1, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:58:41, 27.9, 12.0, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:58:43, 27.9, 12.4, 8.1, 2.0, 9.2, 8.5
2024-05-28 20:58:46, 27.9, 12.3, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:58:48, 27.9, 12.2, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:58:50, 27.9, 12.8, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:58:52, 27.9, 12.3, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:58:54, 27.9, 12.3, 8.1, 2.0, 9.2, 8.5
2024-05-28 20:58:56, 27.9, 12.8, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:58:58, 27.9, 11.8, 8.1, 2.0, 9.2, 8.4
2024-05-28 20:59:00, 27.9, 12.4, 8.1, 2.0, 9.2, 8.5
2024-05-28 20:59:03, 27.9, 12.6, 8.1, 2.0, 9.2, 8.5
